4169,NUR 517,Prerequisite(s): Nursing (Entry to Nursing Practice) MS student
4170,NUR 444,Prerequisite(s): NUR 315 or 318 with C or better; NUR 391 with C or better; TWC 361 with C or better
4171,NUR 460,Prerequisite(s): NUR 315 or 318 with C or better or CEP student; TWC 361 with C or better; Pre- or corequisite(s): NUR 391 with C or better if completed
4172,NUR 630,"Prerequisite(s): Edson College of Nursing and Health Innovation PhD student; Credit is allowed for only NUR 598 (Mechanisms of Culture), 598 (Mechanisms of Disparities) or 630"
4173,NUR 601,Prerequisite(s): Edson College of Nursing and Health Innovation PhD student
4174,NUR 515,Prerequisite(s): Nursing (Entry to Nursing Practice) MS student
4175,NUR 524,Prerequisite(s): Nursing (Entry to Nursing Practice) MS student
4176,NUR 518,Prerequisite(s): Nursing (Entry to Nursing Practice) MS student
4177,LAP 394,
4178,LAP 484,Pre-requisites: Landscape Architecture BSLA plan; Co-requisite: LDE 461
4179,LAP 584,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4180,LAP 585,Pre-requisite: Graduate (degree or nondegree) student; Credit is allowed for only GCU 485 or 586 or GPH 485 or 585 or LAP 485 or 585 or POR 485 or PUP 485 or 585
4181,LAP 492,Prerequisite(s): Barrett Honors student
4182,LAP 593,Prerequisite(s): degree- or nondegree-seeking graduate student
4183,LAP 332,Prerequisite(s): Landscape Architecture BS major; minimum junior standing; ALA 235
4184,LAP 590,Prerequisite(s): degree- or nondegree-seeking graduate student
4185,LAP 493,Prerequisite(s): Barrett Honors student
4186,LAP 485,Pre-requisite: Junior standing; Credit is allowed for only GCU 485 or GPH 485 or LAP 485 or POR 485 or PUP 485 or 585
4187,LAP 494,
4188,LAP 352,Prerequisite(s): Environmental Design major; LAP 254 OR Landscape Studies minor; LAP 254 OR Design Studies minor; LAP 254 OR Corequisite(s): Landscape Architecture major; LDE 361
4189,LAP 254,Prerequisite(s): Design Studies minor; ALA 102 OR Environmental Design BS major; EDS 223 OR Landscape Studies minor; ALA 102 OR Corequisite(s): Landscape Architecture BSLA major; LDE 262
4190,LAP 592,Prerequisite(s): degree- or nondegree-seeking graduate student
4191,LAP 598,
4192,PLC 102,
4193,PLC 494,
4194,PLC 202,Pre-requisites: PLC 201
4195,PLC 101,
4196,PLC 311,Prerequisite(s): PLC 202 with C or better; Credit is allowed for only PLC 311 or 394 (Polish Comp and Conversation)
4197,PLC 201,
4198,PLC 312,Prerequisite(s): PLC 311 with C or better
4199,TCL 499,
4200,TCL 352,
4201,TCL 484,
4202,TCL 201,
4203,TCL 492,Pre-requisite: Barrett Honors student
4204,TCL 493,Pre-requisite: Barrett Honors student
4205,TCL 230,Credit is allowed for only ASB 220 or TCL 230
4206,TCL 340,
4207,TCL 448,Prerequisite(s): minimum 45 hours
4208,TCL 210,Credit is allowed for only AFR 212 (or AFS 210) or APA 210 or JUS 210 or TCL 210
4209,TCL 447,"Prerequisite(s): WST 100 or 300 or minimum 45 hours; Credit is allowed for only SGS 454 or SOS 447 or TCL 447 or WST 447 or TCL 598 (Gender, Culture & Development)"
4210,TCL 191,
4211,TCL 471,
4212,TCL 498,Prerequisite(s): Transborder Chicana/o and Latina/o Studies (Media and Expressive Culture or Transborder Community Development and Health or U.S. and Mexican Regional Immigration Policy and Economy) major; minimum 56 hours
4213,TCL 444,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 464 or TCL 444 or TCL 598 (The Ethnograpy of Mexico and the Borderlands)
4214,TCL 275,Credit is allowed for only ASB 275 or TCL 275
4215,TCL 370,Credit is allowed for only FMS 370 or TCL 370
4216,TCL 443,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 463 or SOS 463 or TCL 443
4217,TCL 424,Prerequisite(s): TCL 321 with C or better
4218,TCL 303,Prerequisite(s): minimum 45 hours; Credit is allowed for only SOC 303 or TCL 303
4219,TCL 363,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 363 or TCL 363"
4220,TCL 494,
4221,TCL 342,Prerequisite(s): minimum 45 hours; Credit is allowed for only SOC 343 or TCL 342
4222,TCL 394,
4223,TCL 464,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours; Credit is allowed for only ENG 458 or FMS 464 or TCL 464
4224,TCL 422,Prerequisite(s): TCL 321 with C or better
4225,TCL 335,Prerequisite(s): ENG 101 with C or better; ENG 102 with C or better; Credit is allowed for only AFR 335 or HST 323 or TCL 335
4226,TCL 490,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 45 hours; Credit is allowed for only TCL or WST 490"
4227,TCL 348,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 348 or ENG 348 or TCL 348 or ASB 394 (The Borders of Language) or ENG 394 (The Borders of Language) or TCL 394 (The Borders of Language)
4228,TCL 194,
4229,TCL 326,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4230,TCL 321,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only SOC 320 or TCL 321"
4231,TCL 373,Prerequisite(s): WST 100 (or WST 300) with C or better or minimum 30 hours; Credit is allowed for only TCL 373 or WST 373
4232,TCL 410,"Prerequisite(s): ENG 101, 105, or 107 with C or better; minimum 45 hours; Credit is allowed for only SOC 410 or TCL 410"
4233,TCL 328,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 earned hours; Credit allowed for only REL 326 or TCL 328"
4234,TCL 378,"Prerequisite(s): ENG 101, 105, 107, or 111 with C or better; Credit is allowed for only ASB 378 or TCL 378"
4235,TCL 351,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4236,TCL 377,"Prerequisite(s): minimum 45 hours; Credit is allowed for only JUS 377 or POS 377 or SGS 377 or TCL 377 or JUS/HST/POS/SGS/TCL 394 (Arizona, Immigration, Latinos and Politics)"
4237,TCL 327,"Prerequisite(s): ENG 102, 105, or 108 with C or better or minimum 24 hours"
4238,TCL 315,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4239,TCL 323,
4240,TCL 304,Prerequisite(s): minimum 45 hours
4241,TCL 485,Prerequisite(s): minimum 45 hours
4242,TCL 202,
4243,TCL 101,
4244,TCL 332,"Prerequisite(s): ENG 102, 105 or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 332 or TCL 332"
4245,TCL 111,
4246,TCL 220,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4247,TCL 305,Pre- or corequisite(s): TCL 303 with C or better if completed; TCL 304 with C or better if completed
4248,TCL 314,Prerequisite(s): minimum 45 hours; Credit is allowed for only SOC 314 or TCL 314
4249,TCL 331,"Prerequisite(s): ENG 102, 105 or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 331 or TCL 331"
4250,TCL 350,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4251,TCL 341,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4252,TCL 310,"Prerequisite(s): ENG 101, 105, or 107 with C or better or minimum 24 hours"
4253,TCL 598,Prerequisite(s): degree- or nondegree-seeking graduate student
4254,TCL 211,
4255,TCL 360,"Prerequisite(s): AFR 212, APA 200, APA 210, CDE 232, JUS 210, TCL 210, or minimum 24 hours; Credit is allowed for only AFR 350, APA 350, CDE 350, JUS 365, SOC 350, or TCL 360"
4256,TCL 294,
4257,AES 301,
4258,AES 303,
4259,AES 401,
4260,AES 403,
4261,AES 404,
4262,AES 101,
4263,AES 103,
4264,AES 204,Co-requisite: AES 203
4265,AES 104,Co-requisite: AES 103
4266,AES 304,Co-requisite: AES 303
4267,AES 203,
4268,AES 302,Co-requisite: AES 301
4269,AES 201,
4270,AES 202,Co-requisite: AES 201
4271,AES 402,Co-requisite: AES 401
4272,AES 102,Co-requisite: AES 101
4273,AES 294,
4274,ENG 780,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4275,ENG 795,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4276,ENG 326,
4277,ENG 695,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4278,ENG 790,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4279,ENG 532,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4280,ENG 799,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4281,ENG 791,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
4282,ENG 680,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
4283,ENG 450,Pre-requisites: ENG 200 with C or better and one 200-level literature course with C or better OR New College undergraduate student and minimum 45 credits
4284,ENG 438,Pre-requisites: ENG 200 with C or better and one 200-level literature course with C or better OR New College undergraduate student and minimum 45 credits
4285,ENG 361,Prerequisite(s): first-year composition; credit is allowed for only ENG 361 or 394 (Scriptwriting)
4286,ENG 599,Prerequisite(s): degree- or nondegree-seeking graduate student
4287,ENG 599,Prerequisite(s): degree- or nondegree-seeking graduate student
4288,ENG 492,Prerequisite(s): Barrett Honors student
4289,ENG 492,Prerequisite(s): Barrett Honors student
4290,ENG 492,Prerequisite(s): Barrett Honors student
4291,ENG 537,Prerequisite(s): degree- or nondegree-seeking graduate student
4292,ENG 537,Prerequisite(s): degree- or nondegree-seeking graduate student
4293,ENG 454,Pre-requisites: ENG 200 with C or better and one 200-level literature course with C or better OR New College undergraduate student and minimum 45 credits
4294,ENG 493,Prerequisite(s): Barrett Honors student
4295,ENG 493,Prerequisite(s): Barrett Honors student
4296,ENG 493,Prerequisite(s): Barrett Honors student
4297,ENG 420,Pre-requisites: ENG 200 with C or better and one 200-level literature course with C or better OR New College undergraduate student and minimum 45 credits; Credit is allowed for only ENG or IAS 420
4298,ENG 562,Prerequisite(s): degree- or nondegree-seeking graduate student
4299,ENG 562,Prerequisite(s): degree- or nondegree-seeking graduate student
4300,ENG 563,Prerequisite(s): degree- or nondegree-seeking graduate student
4301,ENG 563,Prerequisite(s): degree- or nondegree-seeking graduate student
4302,ENG 506,Prerequisite(s): degree- or nondegree-seeking graduate student
4303,ENG 506,Prerequisite(s): degree- or nondegree-seeking graduate student
4304,ENG 642,Prerequisite(s): degree- or nondegree-seeking graduate student
4305,ENG 513,Prerequisite(s): degree- or nondegree-seeking graduate student
4306,ENG 583,Prerequisite(s): degree- or nondegree-seeking graduate student
4307,ENG 583,Prerequisite(s): degree- or nondegree-seeking graduate student
4308,ENG 431,Pre-requisites: ENG 200 with C or better and one 200-level literature course with C or better OR New College undergraduate student and minimum 45 credits
4309,ENG 207,Prerequisite(s): ENG 107; ENG 108
4310,ENG 571,Prerequisite(s): ENG 580 (1 hour); Credit is allowed for only ENG 571 or ENG 598 (Foundations for Teaching English Learners)
4311,ENG 784,Prerequisite(s): degree- or nondegree-seeking graduate student
4312,ENG 792,Prerequisite(s): degree- or nondegree-seeking graduate student
4313,ENG 525,"Pre-requisite: Graduate student (degree seeking or nondegree seeking)Credit is allowed for only LIN 525, 591 (Teaching 2nd Language Writing) or ENG 525"
4314,ENG 208,Prerequisite(s): ENG 107 with C or better; ENG 108 with C or better
4315,ENG 656,Prerequisite(s): degree- or nondegree-seeking graduate student
4316,ENG 581,Credit is allowed for only ENG 481 or 581
4317,ENG 582,Prerequisite(s): admission to any graduate program
4318,ENG 572,Prerequisite(s): ENG 571; Pre- or corequisite(s): ENG 580 (2 hours); Credit is allowed for only ENG 572 or ENG 598 (Strategy/Assessment/Core for Teaching Eng Learners)
4319,ENG 462,Prerequisite(s): ENG 200 with C or better and one 200-level literature course with C or better OR Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours
4320,ENG 552,Prerequisite(s): degree- or nondegree-seeking graduate student
4321,ENG 552,Prerequisite(s): degree- or nondegree-seeking graduate student
4322,ENG 540,Prerequisite(s): degree- or nondegree-seeking graduate student
4323,ENG 540,Prerequisite(s): degree- or nondegree-seeking graduate student
4324,ENG 500,Prerequisite(s): degree- or nondegree-seeking graduate student
4325,ENG 500,Prerequisite(s): degree- or nondegree-seeking graduate student
4326,ENG 550,Prerequisite(s): degree- or nondegree-seeking graduate student
4327,ENG 550,Prerequisite(s): degree- or nondegree-seeking graduate student
4328,ENG 477,"Prerequisite(s): ENG 200 with C or better; one 200-level literature course with C or better, or Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours; Credit is allowed for only ENG 477 or IAS 477"
4329,ENG 353,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 353 (or AFH 353) or AMS 353 or ENG 353 or ETH 353"
4330,ENG 353,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 353 (or AFH 353) or AMS 353 or ENG 353 or ETH 353"
4331,ENG 353,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 353 (or AFH 353) or AMS 353 or ENG 353 or ETH 353"
4332,ENG 105,"Prerequisite(s): ACT English score of 26 or above, or SAT Verbal score of 660 or above (or SAT Verbal score of 620 or above if taken before 2016), or Accuplacer score of 8 or above; Credit is allowed for only ENG 101 or ENG 105"
4333,ENG 105,"Prerequisite(s): ACT English score of 26 or above, or SAT Verbal score of 660 or above (or SAT Verbal score of 620 or above if taken before 2016), or Accuplacer score of 8 or above; Credit is allowed for only ENG 101 or ENG 105"
4334,ENG 105,"Prerequisite(s): ACT English score of 26 or above, or SAT Verbal score of 660 or above (or SAT Verbal score of 620 or above if taken before 2016), or Accuplacer score of 8 or above; Credit is allowed for only ENG 101 or ENG 105"
4335,ENG 662,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
4336,ENG 191,Prerequisite(s): freshman standing; maximum 25 hours
4337,ENG 191,Prerequisite(s): freshman standing; maximum 25 hours
4338,ENG 557,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only APL 557 or ENG 557 or LIN 591 (Intro to Computer Assisted Language Learning) or SLC 557
4339,ENG 665,Prerequisite(s): degree- or nondegree-seeking graduate student
4340,ENG 354,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 354 (or AFH 354) or AMS 354 or ENG 354 or ETH 354"
4341,ENG 354,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 354 (or AFH 354) or AMS 354 or ENG 354 or ETH 354"
4342,ENG 354,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 354 (or AFH 354) or AMS 354 or ENG 354 or ETH 354"
4343,ENG 531,Prerequisite(s): degree- or nondegree-seeking graduate student
4344,ENG 531,Prerequisite(s): degree- or nondegree-seeking graduate student
4345,ENG 460,Prerequisite(s): ENG 200 with C or better and one 200-level literature course with C or better OR Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours; Credit is allowed for only ENG 460 or WST 467
4346,ENG 606,Prerequisite(s): degree- or nondegree-seeking graduate student
4347,ENG 497,Pre-requisite: Barrett Honors student
4348,ENG 463,Prerequisite(s): ENG 200 with C or better and one 200-level literature course with C or better OR Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours
4349,ENG 107,"Prerequisite(s): TOEFL score of 560PBT/220CBT/83iBT or above, or IELTS score of >=6.5, or ACT English score of >=19, or SAT Verbal score of >=520 (or SAT Verbal score of >=470 if taken before 2016), or Accuplacer score of >=5"
4350,ENG 107,"Prerequisite(s): TOEFL score of 560PBT/220CBT/83iBT or above, or IELTS score of >=6.5, or ACT English score of >=19, or SAT Verbal score of >=520 (or SAT Verbal score of >=470 if taken before 2016), or Accuplacer score of >=5"
4351,ENG 107,"Prerequisite(s): TOEFL score of 560PBT/220CBT/83iBT or above, or IELTS score of >=6.5, or ACT English score of >=19, or SAT Verbal score of >=520 (or SAT Verbal score of >=470 if taken before 2016), or Accuplacer score of >=5"
4352,ENG 482,"Prerequisite(s): ENG 200 with C or better; one 200-level literature course with C or better, or Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours"
4353,ENG 482,"Prerequisite(s): ENG 200 with C or better; one 200-level literature course with C or better, or Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours"
4354,ENG 482,"Prerequisite(s): ENG 200 with C or better; one 200-level literature course with C or better, or Integrative Sciences and Arts or New College undergraduate student with minimum 45 earned hours"
4355,ENG 501,Prerequisite(s): degree- or nondegree-seeking graduate. Credit is allowed for only ENG 501 or LIN 501
4356,ENG 347,"Prerequisite(s): ENG 101, 105, or 107 with C or better; Credit is allowed for only ENG 347 or HEB 347 or JST 347 or SLC 347 or ENG/HEB/JST/SLC 394 (Modern Hebrew Literature in Translation)"
4357,ENG 466,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4358,ENG 418,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4359,ENG 418,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4360,ENG 522,Prerequisite(s): degree- or nondegree-seeking graduate student
4361,ENG 461,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4362,ENG 461,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4363,ENG 541,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only ENG 541 or ENG 598 (Teaching the Novel Grades 6-12)
4364,ENG 301,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 301 or ENG 302"
4365,ENG 301,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 301 or ENG 302"
4366,ENG 301,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 301 or ENG 302"
4367,ENG 423,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4368,ENG 423,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4369,ENG 476,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4370,ENG 476,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4371,ENG 535,Prerequisite(s): degree- or nondegree-seeking graduate student
4372,ENG 535,Prerequisite(s): degree- or nondegree-seeking graduate student
4373,ENG 424,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4374,ENG 424,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4375,ENG 517,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only ENG 413 or ENG 517 or LIN 517
4376,ENG 517,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only ENG 413 or ENG 517 or LIN 517
4377,ENG 428,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4378,ENG 359,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4379,ENG 359,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4380,ENG 359,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4381,ENG 222,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4382,ENG 222,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4383,ENG 222,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4384,ENG 473,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 473 or ENG 394 (Reading Children's Literature)"
4385,ENG 235,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 235 or ENG 294 (Literary Theory & Interdisciplinary Studies) or ENG 294 (Introduction to Contemporary Theory)"
4386,ENG 453,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4387,ENG 509,Prerequisite(s): degree- or nondegree-seeking graduate student
4388,ENG 416,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4389,ENG 416,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4390,ENG 503,Prerequisite(s): degree- or nondegree-seeking graduate student
4391,ENG 448,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4392,ENG 242,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4393,ENG 242,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4394,ENG 242,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4395,ENG 435,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4396,ENG 519,Prerequisite(s): degree- or nondegree-seeking graduate student
4397,ENG 472,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4398,ENG 472,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4399,ENG 472,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4400,ENG 514,Prerequisite(s): degree- or nondegree-seeking graduate student
4401,ENG 311,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4402,ENG 311,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4403,ENG 311,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4404,ENG 241,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4405,ENG 241,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4406,ENG 241,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4407,ENG 317,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4408,ENG 317,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4409,ENG 317,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4410,ENG 205,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4411,ENG 205,"Prerequisite(s): ENG 102, 105, or 108 with C or better"
4412,ENG 504,Prerequisite(s): degree- or nondegree-seeking graduate student
4413,ENG 504,Prerequisite(s): degree- or nondegree-seeking graduate student
4414,ENG 422,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4415,ENG 422,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4416,ENG 422,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4417,ENG 455,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4418,ENG 455,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4419,ENG 471,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4420,ENG 471,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4421,ENG 471,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4422,ENG 521,Prerequisite(s): degree- or nondegree-seeking graduate student
4423,ENG 516,Prerequisite(s): degree- or nondegree-seeking graduate student
4424,ENG 427,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4425,ENG 518,Prerequisite(s): degree- or nondegree-seeking graduate student
4426,ENG 458,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours; Credit is allowed for only ENG 458 or FMS 464 or TCL 464
4427,ENG 445,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4428,ENG 426,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4429,ENG 388,Prerequisite(s): ENG 210 or 288 with C or better; Credit is allowed for only ENG 310 or ENG 388
4430,ENG 388,Prerequisite(s): ENG 210 or 288 with C or better; Credit is allowed for only ENG 310 or ENG 388
4431,ENG 388,Prerequisite(s): ENG 210 or 288 with C or better; Credit is allowed for only ENG 310 or ENG 388
4432,ENG 287,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4433,ENG 287,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4434,ENG 287,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4435,ENG 344,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4436,ENG 507,Prerequisite(s): degree- or nondegree-seeking graduate student
4437,ENG 486,"Prerequisite(s): English (Secondary Education) BA major; ENG 102, 105 or 108 and one other ENG course with C or better; Credit is allowed for only ENG 486 or 598 (Teaching Text)"
4438,ENG 486,"Prerequisite(s): English (Secondary Education) BA major; ENG 102, 105 or 108 and one other ENG course with C or better; Credit is allowed for only ENG 486 or 598 (Teaching Text)"
4439,ENG 364,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4440,ENG 364,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4441,ENG 364,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4442,ENG 475,"Pre-requisite(s): Completed ENG 102, 105, or 108 with C or better. Minimum 56 hours"
4443,ENG 483,Prerequisite(s): ENG 200 with C or better and one 200-level literature course with C or better OR New College or Integrative Sciences and Arts undergraduate and minimum junior academic level and one 200-level (or higher) English course with C or better
4444,ENG 429,"Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours; Credit is allowed for only ENG, SLC or THE 429"
4445,ENG 544,Prerequisite(s): degree- or nondegree-seeking graduate student
4446,ENG 544,Prerequisite(s): degree- or nondegree-seeking graduate student
4447,ENG 316,"Prerequisite(s): minimum 45 hours. Credit is allowed for only ENG 316, HEB 316, JST 316, REL 316 or HEB 394 (Literary Readings of the Bible)"
4448,ENG 348,Prerequisite(s): minimum 45 hours; Credit is allowed for only ASB 348 or ENG 348 or TCL 348 or ASB 394 (The Borders of Language) or ENG 394 (The Borders of Language) or TCL 394 (The Borders of Language)
4449,ENG 487,Prerequisite(s): ENG 310 or 387 with C or better; Credit is allowed for only ENG 411 or ENG 487
4450,ENG 314,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4451,ENG 314,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4452,ENG 314,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4453,ENG 201,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4454,ENG 201,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4455,ENG 303,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4456,ENG 303,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4457,ENG 446,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only ENG 394 (Visual Narratives) or ENG 446 or ENG 520"
4458,ENG 592,Prerequisite(s): degree- or nondegree-seeking graduate student
4459,ENG 592,Prerequisite(s): degree- or nondegree-seeking graduate student
4460,ENG 592,Prerequisite(s): degree- or nondegree-seeking graduate student
4461,ENG 229,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Credit is allowed for only ENG 229 or 294 (Love and Lust in Medieval Lit)"
4462,ENG 400,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4463,ENG 400,Prerequisite(s): ENG 200 with C or better; one ENG 200- or 300-level literature course with C or better OR minimum 45 hours
4464,ENG 379,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
4465,ENG 379,"Prerequisite(s): ENG 102, 105, or 108 with C or better (FYC)"
